epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.001,0.09999679293587943,0.9012376596854432,0.9452885357276049,0.2946345829963684,0.7829199244854144,0.8758143422120395
1.0,0.001,0.10363688248897267,0.8945368851020477,0.9413254851237779,0.3075672006607056,0.7666674062575792,0.865170085940494
2.0,0.001,0.10268434724796598,0.8971242071768818,0.9429319161815972,0.29896854162216185,0.7664974796378727,0.8651537934828483
3.0,0.001,0.10224769981665031,0.896961994513397,0.9427916096228955,0.3005703818798065,0.7736957578005067,0.870377845385116
4.0,0.001,0.10816740853207134,0.892726964019327,0.9404203827526053,0.3116286289691925,0.7659571261994945,0.865337150061107
5.0,0.001,0.10975129254788996,0.8923112559460952,0.9403741173334227,0.28978127479553223,0.7715598821341849,0.8686656239595187
6.0,0.001,0.10881405483896488,0.8947321038040491,0.9417951719872981,0.3037573313713074,0.7794819069718063,0.8736761386868259
7.0,0.001,0.10206113954849333,0.8996535864545838,0.9444421561643879,0.2970526647567749,0.7753883779066956,0.8711508301421829
8.0,0.001,0.11009126642597056,0.8938587512729372,0.9409175684574715,0.3042707550525665,0.7668507431235081,0.8655267492244006
9.0,0.001,0.14002606794934405,0.8658880722885969,0.9249677485565335,0.32976220607757567,0.7544034990505264,0.8565985089751257
10.0,0.001,0.12692935418024243,0.8747705524384235,0.9300318883412099,0.31386136770248413,0.7615126822434186,0.8615083866363149
11.0,0.001,0.11460905414875423,0.8858895751516577,0.9366139192263017,0.30461912870407104,0.7701912270602772,0.8678733191473128
12.0,0.001,0.10421665632557646,0.8953662724804271,0.9418407122841226,0.29604397892951967,0.7727190418971068,0.8695069259151808
13.0,0.001,0.101543978859331,0.8988319735399236,0.9438423048138909,0.30657288551330564,0.7679904892877594,0.8668286909793
14.0,0.001,0.1016806439957886,0.8993932744218552,0.9442858209724604,0.29149568915367124,0.7805147155915765,0.8746853157582251
15.0,0.001,0.09742147247089404,0.9036349206179648,0.9466604924043168,0.29002289414405824,0.7846019181149316,0.8773554419485255
16.0,0.001,0.09699174765950051,0.9048856390288088,0.9474179651192323,0.2960653591156006,0.7794125288731686,0.8738924492357516
17.0,0.001,0.09611912834867138,0.9050145891561444,0.9474764538008221,0.29285399317741395,0.77680105717787,0.8723034303685169
18.0,0.001,0.09729915791861365,0.9018424410155959,0.945764063900126,0.298473459482193,0.766367441827207,0.8657109493263051
19.0,0.001,0.09928998601770847,0.9010493531969496,0.9452595028759471,0.3046633458137512,0.767707200236364,0.8666917715922122
20.0,0.001,0.09846152234300275,0.9025244316766932,0.9462345882882682,0.30531434655189515,0.7748094947405539,0.8712036593314167
21.0,0.001,0.0964235691127376,0.9036355148494183,0.9467897996931454,0.3067534136772156,0.7738687942337258,0.8705463805218973
22.0,0.001,0.09617780774274719,0.9030681883174613,0.9463967347130855,0.3022575736045837,0.773172883792009,0.8697781655996906
23.0,0.001,0.09366118116913555,0.9056996761764369,0.9479469868507805,0.2977605700492859,0.7740873747945723,0.8701397247315563
24.0,0.001,0.09258020361450231,0.9076452552886952,0.949062295597058,0.29188329696655274,0.7811343392440264,0.8747198670335625
25.0,0.001,0.09204611226080735,0.9081128247247364,0.9491753378012084,0.2977356672286987,0.7785759975566616,0.873415641713859
26.0,0.001,0.0912849412064686,0.9094663122133488,0.9499903200266876,0.3015269362926483,0.7767592071632593,0.8725062293259266
27.0,0.001,0.08952665241243683,0.9112662026853336,0.9510651363428826,0.30325035691261293,0.7773050627203014,0.8725974997575129
28.0,0.001,0.08985180097205617,0.9118260963334965,0.9513199695328306,0.310213178396225,0.7713402354401825,0.8687287062712558
29.0,0.001,0.09060581235963608,0.9110007605980621,0.9508355095203516,0.3012060260772705,0.7698191138762778,0.867606996490617
30.0,0.001,0.09015929507457207,0.9103874335899659,0.9506131113332033,0.2958515954017639,0.7741095011276862,0.8704804458462871
31.0,0.001,0.09055230095982551,0.9103436490678337,0.9505848770916789,0.2864407885074616,0.7798624066086076,0.8740842694102356
32.0,0.001,0.08893039174308287,0.9111930714042122,0.9510446750355125,0.29979552507400514,0.7751803031998128,0.8714573902788953
33.0,0.001,0.0886387439810227,0.9113480323464039,0.9510617872940872,0.30062785744667053,0.77480393528829,0.8712790875093939
34.0,0.001,0.08800501001772479,0.9123594481487887,0.9515614800264999,0.3075047850608826,0.7679955180783926,0.8665678192379265
35.0,0.001,0.08826084531774031,0.912271215585765,0.951577014031576,0.3079775047302246,0.770325897231563,0.8680621642414139
36.0,0.001,0.09089074327706177,0.9103357454576315,0.9505443995684183,0.3264139604568481,0.749492200100914,0.8537925120254688
37.0,0.001,0.0902344976490903,0.9104265313693942,0.9505745951526948,0.3126752161979675,0.7636453169313286,0.8635019558206968
38.0,0.001,0.09063552581121988,0.9103051366164818,0.9505149014927264,0.2939072871208191,0.7706434737086181,0.868223260301649
39.0,0.001,0.09314404306846244,0.9078218869055883,0.9492601140459856,0.2922967529296875,0.7775570644713516,0.8721867052433707
40.0,0.001,0.09145536986745406,0.9079116039615599,0.9493434650639392,0.29911387801170347,0.7756031337461152,0.8717560898191243
