epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.001,0.18158044520630895,0.8196670316603787,0.8964149360942386,0.3449913465976715,0.7090431724415132,0.8259223982928696
1.0,0.001,0.2375508419002395,0.7701323088309316,0.8646260874127204,0.377200642824173,0.671402895202292,0.7973557605814665
2.0,0.001,0.2438030843275139,0.7622255888810656,0.8595828387790656,0.3661588501930237,0.6802461771003633,0.804762788212128
3.0,0.001,0.2443916052938944,0.7640905511363858,0.8603909583237167,0.3404152536392212,0.7076327100483302,0.8252568121458072
4.0,0.001,0.22820353357188672,0.7822526176893736,0.8721737811002387,0.34877458453178406,0.683773335845218,0.8086831221109079
5.0,0.001,0.21234978832394244,0.7863152058996123,0.8754714662555855,0.32353957772254943,0.734480519569874,0.8418222089748982
6.0,0.001,0.19695328373506846,0.8030667621347679,0.8858695339621387,0.35227576494216917,0.6809984692651305,0.8070385157665543
7.0,0.001,0.19048048387090843,0.8074394584155495,0.8886054997397055,0.31264805793762207,0.740858303913545,0.8470776034285522
8.0,0.001,0.18852571665522563,0.8111692549747448,0.8909383047779078,0.3163274466991425,0.7462251208918229,0.8510190609429286
9.0,0.001,0.18442802939070277,0.8141394342290832,0.8930287927129853,0.3695592176914215,0.6919766267544479,0.8146481416846661
10.0,0.001,0.1942436425800783,0.8161131316747027,0.8940712720977977,0.3305420637130737,0.7388261735830463,0.8458618615506696
11.0,0.001,0.17589555921324765,0.8269561547296507,0.901073910133714,0.29885358572006226,0.7495911480383509,0.8524864305109066
12.0,0.001,0.1653622077172061,0.8330796787843839,0.9047795785766795,0.3136371648311615,0.7440887993594824,0.8498003347868837
13.0,0.001,0.15954730496349104,0.838015042174799,0.9076432043986135,0.30758153200149535,0.7572773735964331,0.8580955859566554
14.0,0.001,0.15936224686812206,0.8403626993063739,0.909041172082817,0.3042000687122345,0.742801097788217,0.8490201193093436
15.0,0.001,0.15282764779516014,0.8475304791344348,0.9132947535718131,0.2953686022758484,0.7654719622839683,0.8637088030569765
16.0,0.001,0.15413850143731359,0.8466805879212627,0.9129082879527836,0.30289327740669253,0.7550557051341305,0.8568494590825602
17.0,0.001,0.15176067646727504,0.8490902268622117,0.9143742916918977,0.3236428201198578,0.7220259919128879,0.8352973560601329
18.0,0.001,0.14956315500908587,0.8493020344772207,0.9146009985393528,0.2977018201351166,0.7594767075405874,0.8600028797072377
19.0,0.001,0.141925015578787,0.8576926080514677,0.9193768348762079,0.30121068000793455,0.7655176218629285,0.8639964027773245
20.0,0.001,0.14240929462823523,0.8591001938833198,0.9203804313704763,0.29798109412193297,0.7667659254835555,0.864624094071462
21.0,0.001,0.14281890866268113,0.8584542440684013,0.920265696247178,0.30565749526023867,0.7527260135566025,0.8557584174583088
22.0,0.001,0.13925779846059272,0.862019831434165,0.9221131651146578,0.30163642644882205,0.7571634844059509,0.8585610123118159
23.0,0.001,0.13690335980380874,0.8618487104490922,0.9221509784742856,0.3028344798088074,0.7638075110368235,0.8629389843457919
24.0,0.001,0.13435998426144383,0.8653639662799135,0.9242502256316804,0.2919785022735596,0.7733530624814076,0.8689321174371262
25.0,0.001,0.13384778259030308,0.86427143425712,0.9235947967103744,0.29603278636932373,0.7657500474557858,0.864307042243297
26.0,0.001,0.1331140286592116,0.8666189233525975,0.9250052284529384,0.28988786935806277,0.7730384513085979,0.8688802949389305
