epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.001,0.11390555736630462,0.8849217902900186,0.9357424234248878,0.2897291994094849,0.7803197000443131,0.8738280524481508
1.0,0.001,0.11481148642162944,0.8816149571187436,0.9337595973070935,0.29207907915115355,0.7726110041457835,0.8688646413423552
2.0,0.001,0.11086755852366603,0.8870586200683533,0.9369204970747558,0.2908420193195343,0.7750998122023992,0.8706601785762964
3.0,0.001,0.10758950945942901,0.8902481708671699,0.9387975545077458,0.2908985447883606,0.7762448254463894,0.8715926887641763
4.0,0.001,0.10929266103478365,0.8894102057850864,0.9383620860757441,0.30023282527923584,0.7704895896065557,0.8673845235488773
5.0,0.001,0.11018985454426256,0.8878546733758377,0.937520275839143,0.28890290975570676,0.7780753056833839,0.8725451327439344
6.0,0.001,0.11003509940103043,0.8884741722058391,0.9378446877376707,0.28849565505981445,0.7756934208959541,0.871205610542342
7.0,0.001,0.10818820117517959,0.8887875231445048,0.938226186765858,0.2907317280769348,0.7784816467661488,0.8730286051202804
8.0,0.001,0.10789639908213948,0.8902234770998131,0.9389614587493423,0.29926284432411193,0.7707352655803555,0.8678103704208617
9.0,0.001,0.11236287875230923,0.8864695744987487,0.9367739416415353,0.29946660161018374,0.7716237258330413,0.8685740641057
10.0,0.001,0.1127406983874565,0.8834395854307479,0.935130090763006,0.3058888876438141,0.7684725993784735,0.8665888123569718
11.0,0.001,0.10908800751663918,0.8879821207227132,0.937543537957354,0.29448930025100706,0.7688259824353034,0.8668115776140078
12.0,0.001,0.10862225030743798,0.8890192469946894,0.9381593456931027,0.2950549602508545,0.7688243745920912,0.866528329141179
13.0,0.001,0.11120585591294045,0.8854833687522026,0.9363956895882523,0.301849068403244,0.7670707146400279,0.8656716052253189
14.0,0.001,0.11439057512338771,0.8855621844327407,0.936337412619513,0.3028460514545441,0.7584611893008826,0.8601642160542374
15.0,0.001,0.11375095255153124,0.8854744404396295,0.9360148826195347,0.3047893226146698,0.7673907308536837,0.8658614891102384
16.0,0.001,0.10954389301843422,0.8880791152710084,0.9376290321477739,0.2949612879753113,0.77833833055922,0.8725925545137563
17.0,0.001,0.11332899332046509,0.8856389695681087,0.9363858789464087,0.32562057733535765,0.7595967617926411,0.8608511473911755
18.0,0.001,0.11202704227247903,0.8885323771220448,0.9378940081137153,0.3011275255680084,0.7669239357853622,0.8656758197972656
19.0,0.001,0.10844363272190094,0.8928168743689353,0.9403818785237918,0.3110134983062744,0.7572350261319969,0.8594561152634145
20.0,0.001,0.10445623217627059,0.8951394111971737,0.9417338488651029,0.29016247153282165,0.7729739593846554,0.8696298057205588
21.0,0.001,0.10474825979665268,0.8945539985048981,0.9415349859290568,0.2964464569091797,0.7741817346531592,0.8704193864402378
22.0,0.001,0.10077414540357368,0.8956698818637532,0.9421311558717073,0.3053207540512085,0.7613247613050033,0.8620053829204793
23.0,0.001,0.10349784195423126,0.8945143510647605,0.9415002228591172,0.29098705291748045,0.7718870895923451,0.8689942811030003
24.0,0.001,0.11038498116094013,0.8910535078125902,0.9395098815301052,0.29741353034973145,0.7684459573270243,0.8667461484812767
25.0,0.001,0.10546424326508544,0.8925281286979246,0.9403730215608248,0.2957195258140564,0.7639469759179939,0.8632826648789
