epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.001,0.09912026937191303,0.9059913603800809,0.9481031193220314,0.293626024723053,0.7766090337536025,0.8724350530441578
1.0,0.001,0.10628428206993984,0.9001769723049488,0.94482714019006,0.295053061246872,0.7791117624252998,0.8737936029219759
2.0,0.001,0.10309349401639058,0.901178756481349,0.9455185497654922,0.3026150298118591,0.7736546417056951,0.870447700797799
3.0,0.001,0.10478883958779849,0.8990026942143099,0.9441801428660663,0.3030291819572449,0.7602546509681387,0.8619996265957259
4.0,0.001,0.0996569173840376,0.9034294785582389,0.9467844067571214,0.31804590463638305,0.7401042909753334,0.8484021326742216
5.0,0.001,0.1070495584836373,0.8980415759393909,0.9435180919324482,0.31908905029296875,0.7437699506831069,0.8504701218335274
6.0,0.001,0.11177404110248272,0.8963486978974099,0.9428321213136823,0.3275155210494995,0.7321579523510975,0.842917529548
7.0,0.001,0.11828772196402916,0.8916467060654089,0.9398510850014404,0.2944278502464294,0.7753810490886213,0.8710408223357831
8.0,0.001,0.11065196291758464,0.8973077267007276,0.943050462610303,0.2972796642780304,0.7834607121228069,0.8762302301802495
9.0,0.001,0.10435727685689926,0.9023784588148623,0.9460852305685248,0.296585773229599,0.7807741217023367,0.8744325134908242
10.0,0.001,0.09919241036360081,0.9060891444401159,0.9480173593667555,0.3028457510471344,0.7708840824283644,0.8683737076538266
11.0,0.001,0.09467950669618753,0.9091958453125938,0.9498503453624689,0.29737685799598695,0.7766590139893705,0.8723916890803101
12.0,0.001,0.0932719784287306,0.9110680069062428,0.9508872021878555,0.3131570410728455,0.7525325892021363,0.8566667919428468
13.0,0.001,0.09106187373399735,0.9126884732176592,0.951863650421764,0.2997841012477875,0.776174269206835,0.8717781934798127
14.0,0.001,0.09034098421151822,0.913154746746402,0.9521309052121126,0.30214032769203186,0.7745548103099894,0.8709871427860014
15.0,0.001,0.0912446848475016,0.9111593480736434,0.9510926233216058,0.3045858883857727,0.7719174625627532,0.8692060091775194
16.0,0.001,0.09129728021530005,0.9116664006457178,0.9513255563222422,0.3166307258605957,0.7522644586088509,0.8565183169160462
17.0,0.001,0.09123547008404365,0.9111386969469436,0.9510235628849528,0.3200400996208191,0.7452904113409583,0.8519861427092386
18.0,0.001,0.0901923262155973,0.9119482554452709,0.9514482488897802,0.3129344630241394,0.7556639319542634,0.8588509738910907
19.0,0.001,0.08981066735891195,0.9121644979913404,0.9514808391223191,0.30169416904449464,0.7687003016694457,0.8671484457159475
20.0,0.001,0.08981422277597281,0.9129420460808265,0.9520077985012971,0.296122407913208,0.783386211409419,0.8765694824419922
21.0,0.001,0.09046258456431902,0.9121625503059239,0.9516557152757289,0.2954475486278534,0.7829605731841326,0.8764082363824386
22.0,0.001,0.09397134666259473,0.9067479230019098,0.9486376843453811,0.30528052926063537,0.7607967222679259,0.8617098499772038
23.0,0.001,0.1152926279948308,0.89267517535735,0.9407085187479578,0.3159910464286804,0.7619638261676929,0.8627722718090958
24.0,0.001,0.1099650502204895,0.8975618181569631,0.9434294294333111,0.2954430651664734,0.777638292203196,0.8727950359178326
25.0,0.001,0.10799278307419558,0.8996571530578178,0.9447988440622541,0.31436928272247316,0.763657587447994,0.8639114586214535
26.0,0.001,0.10166149082092138,0.9049331896780372,0.9475867592880746,0.3026676416397095,0.7717626408449373,0.8694382760462982
27.0,0.001,0.09817059005682285,0.9064860729141863,0.9485057333942245,0.30445748686790464,0.7699261617672151,0.8680002205988872
28.0,0.001,0.09769173447902386,0.9073461431077484,0.9489043250338405,0.2907771372795105,0.7860976476872478,0.8783420653603706
29.0,0.001,0.09410606359059993,0.9106470275534269,0.9507866925783548,0.29248705863952634,0.7848735818818666,0.8776674982728773
30.0,0.001,0.09085135654761241,0.9133401728261202,0.9522197096688889,0.2961564636230469,0.7782571193617993,0.8732724877881562
31.0,0.001,0.09039778124827605,0.912948502515543,0.9519135684387214,0.29778191924095154,0.779992428262254,0.8744723047651135
32.0,0.001,0.0894583550783304,0.9138351373740441,0.9525687710495591,0.30549203395843505,0.7672716089432916,0.8663480859200646
33.0,0.001,0.08960025195892041,0.9135314559608531,0.9523763903685007,0.3065669310092926,0.7645711474606897,0.8646436119589825
34.0,0.001,0.08930858900913825,0.9134694031127143,0.9523028703952671,0.3001918125152588,0.779377693409451,0.8740581978303642
35.0,0.001,0.08822261966191805,0.9139801013893618,0.9527303895293179,0.2996310591697693,0.7744024723802128,0.8708921445774689
36.0,0.001,0.08842480973555492,0.9135747843483177,0.9524297779162052,0.30207093596458434,0.7727167575351898,0.8697663888432614
37.0,0.001,0.08868234031475507,0.9133235253241528,0.9523746857968184,0.30440838932991027,0.7724435986489782,0.8696077000872628
38.0,0.001,0.08844947356444138,0.9132060744633798,0.952222962219242,0.31544089794158936,0.7561930413880222,0.8593065229857458
