epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.001,0.11464851861542995,0.8900670332054226,0.93865637914945,0.2952964770793915,0.7780174614018187,0.8725124106532135
1.0,0.001,0.115211483718145,0.8889966249826078,0.9382610010114333,0.2982461059093475,0.7741490823932725,0.8702976959709983
2.0,0.001,0.11379845071547103,0.8881970092340484,0.9377264966745598,0.28668473958969115,0.7795517239926781,0.8739693363216613
3.0,0.001,0.10955899009610166,0.8926740067626913,0.9403288142448036,0.3066329550743103,0.7568787061887854,0.8598591015443406
4.0,0.001,0.10642553629851577,0.8946569992553756,0.9415209307318395,0.3061145043373108,0.7644639874675464,0.8647153284107476
5.0,0.001,0.10735480508001724,0.8947966239366795,0.9416786804469217,0.30115709781646727,0.7719977964884961,0.8685993169568489
6.0,0.001,0.10729387532366384,0.8958215391519769,0.9422115603327227,0.3003367555141449,0.7744770197631274,0.8702859833121559
7.0,0.001,0.12386961738661964,0.8795684418918226,0.932942466933226,0.31549507021903994,0.7580963823325949,0.8596979521608493
8.0,0.001,0.12224840704757388,0.8795877425455544,0.9328060734388385,0.3160232925415039,0.761403783131985,0.8620500224140674
9.0,0.001,0.11566639397994126,0.8867297144336063,0.9369294403924133,0.2984118413925171,0.774357123648915,0.8705006362229443
10.0,0.001,0.1136300514240076,0.8894842335641984,0.9387363107097909,0.29532116413116455,0.7734422403365231,0.8697280328187746
11.0,0.001,0.11221897631588548,0.8893187461158453,0.9386550113202115,0.3005234169960022,0.7662593733229961,0.8646082101752043
12.0,0.001,0.10788693947367149,0.8948583101256417,0.9414812906608655,0.3007314372062683,0.7707894852679424,0.8682515026091767
13.0,0.001,0.10566742101518234,0.8964615394190593,0.9425826386501722,0.30141015648841857,0.7753242238713599,0.870953130416638
14.0,0.001,0.10391347396491778,0.8977990373907666,0.9434300469265083,0.31453052163124084,0.7543431172284568,0.857217801849405
15.0,0.001,0.10153794350600479,0.8985609877451236,0.9437870790585032,0.31115399360656737,0.7679780056905359,0.8664529342495697
16.0,0.001,0.10059185585763195,0.899514264695382,0.9444109719654754,0.2919118535518646,0.7789062761724026,0.8738107839372635
17.0,0.001,0.10003426364152739,0.9010566906108093,0.9452211649162592,0.2932612013816833,0.7772294826285088,0.8726347156997109
18.0,0.001,0.10195724860866472,0.8998414752886058,0.9446125458516569,0.2996380853652954,0.7669345251267043,0.8663397670327744
19.0,0.001,0.10333526447267816,0.8978918851761738,0.9435054658406592,0.3043155634403229,0.76056727116752,0.8619500741620633
20.0,0.001,0.10192793705085716,0.8981964299976419,0.9437950074199041,0.30721224308013917,0.7606928895534739,0.8619165193093845
21.0,0.001,0.10350032345493242,0.8989400593728176,0.9441563135775942,0.30806430578231814,0.7713156927264498,0.8689726015990326
22.0,0.001,0.10247355988710233,0.8997227006995664,0.944534786295027,0.3028410887718201,0.7747034188139617,0.8710927024252818
23.0,0.001,0.10318081974983215,0.8999078886541545,0.9446117810791266,0.29849637269973756,0.7722666256854805,0.8692582442632154
24.0,0.001,0.10597368449267774,0.8996050190476064,0.9443550749801052,0.3272561347484589,0.7510164316683514,0.8554146641011482
25.0,0.001,0.11662341303164415,0.8915812584284256,0.9399331313815193,0.30320887684822084,0.760284415221239,0.8617327730727292
26.0,0.001,0.12121322352697353,0.8835921242322686,0.9354170301732675,0.3004985702037811,0.7621077023086289,0.862497504129039
27.0,0.001,0.11001405326446684,0.8952090865961545,0.941844192491521,0.298552029132843,0.7628514148848667,0.8634651224923848
