epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.001,0.20580192517085247,0.7970194273981284,0.8820147350272439,0.3498694241046906,0.7055618506418664,0.8219494821790555
1.0,0.001,0.23006945654570338,0.7665902523827218,0.8621355103897254,0.33788134932518005,0.728098788270791,0.8377305047543756
2.0,0.001,0.23011670744562723,0.7652486596546134,0.8614287216169242,0.3858546769618988,0.6638149329209257,0.7949856227831384
3.0,0.001,0.22261440958603318,0.7739515758388634,0.8674116502362841,0.3174539804458618,0.7315927961334718,0.8402470828664715
4.0,0.001,0.19395745418157923,0.8000612111619831,0.883860822424366,0.3033683919906616,0.7489744558361621,0.8522530317724741
5.0,0.001,0.18336710502584297,0.812395074658964,0.8918729640968847,0.304216251373291,0.7510378749714188,0.8538168967264014
6.0,0.001,0.1787320611347635,0.8175778990544988,0.8950758962875393,0.3004307210445404,0.761413547598378,0.8604258913513654
7.0,0.001,0.1683755128498537,0.8250620862759716,0.8996655681483675,0.2939373278617859,0.7569209184098352,0.857454224847784
8.0,0.001,0.16860408089965223,0.8278755081983651,0.9013469009517966,0.31671255469322207,0.7489395843273416,0.8534186978578249
9.0,0.001,0.174142800612622,0.8220138295378954,0.8978549260764819,0.3110008227825165,0.7531882831851899,0.8555286737315737
10.0,0.001,0.17006337283605552,0.8240576224958125,0.8991167091047078,0.32921733379364015,0.723735289297,0.8361531292602603
11.0,0.001,0.16335952439940118,0.8290969321639428,0.902185744870841,0.3245844316482544,0.7517927237974531,0.8543652033170049
12.0,0.001,0.15946383135146405,0.837783476716881,0.9075249066314338,0.304048593044281,0.7466014330591656,0.8509951808969105
13.0,0.001,0.1566409744412066,0.837346592801611,0.9071498473104184,0.2958620297908783,0.7646932990342318,0.8630185890114629
14.0,0.001,0.15018633948751242,0.8453059329271005,0.9121331844583072,0.310185341835022,0.7553353387483667,0.8571411190977551
15.0,0.001,0.14462893077407976,0.8499134040981365,0.9146994714960772,0.30298911571502685,0.7560460037512254,0.8580960642305037
16.0,0.001,0.14181952494454672,0.8530004678611127,0.9167999030446528,0.316170380115509,0.7557626457298575,0.8578765561070345
17.0,0.001,0.1580391497856163,0.8400935171611402,0.9089283570936989,0.3017533493041992,0.7636668957257885,0.8621509041424897
18.0,0.001,0.14750783730702227,0.8486544112596693,0.9142410553341235,0.3013792431354523,0.7631723757420155,0.8623983441401939
19.0,0.001,0.1461859419403306,0.8506817033062298,0.9154776161029922,0.31990384578704834,0.7397799502304729,0.8469906289271687
20.0,0.001,0.14477316909525767,0.8537083164930898,0.9169765823016979,0.2980756843090057,0.7650963014760126,0.8634954696206107
21.0,0.001,0.13958589373582816,0.8565425057744113,0.9190455472789226,0.2984789299964905,0.7662937943032477,0.8644765043421719
22.0,0.001,0.14076854690729854,0.8565472233572676,0.9191347874761255,0.3095329523086548,0.7461291496795357,0.8513666367469493
23.0,0.001,0.13970089831266058,0.8572912017555371,0.919438945893742,0.3000229704380035,0.7698159646903784,0.8669863034062777
24.0,0.001,0.145040070436087,0.8516452658844293,0.916057811696954,0.30386686205863955,0.7640415929230798,0.8631234328659905
25.0,0.001,0.13929518953145267,0.8582375585807753,0.920121097482067,0.30029807806015013,0.758990683822009,0.859124790039242
26.0,0.001,0.1374842445713928,0.8589559996150226,0.9204363910418762,0.3010902190208435,0.7647533966259286,0.8639885341892692
27.0,0.001,0.13281544249459923,0.8641071547336161,0.9235482675909951,0.2937848472595215,0.769801620508231,0.8666279281080999
28.0,0.001,0.12873569649745184,0.8664894002099645,0.9248701449750674,0.2982229495048523,0.7590478712390216,0.8603901282897338
29.0,0.001,0.12858441292521466,0.8669998942956265,0.9251002592798075,0.291515896320343,0.7695129020256779,0.8661084469851609
30.0,0.001,0.12575090015868107,0.8690088347166128,0.926378713723276,0.2931662154197693,0.7684730875242732,0.8662387987141628
31.0,0.001,0.12750951281513076,0.8697871882455612,0.9268043688221512,0.30048952460289,0.7681504467819583,0.8662484254398569
32.0,0.001,0.12674104761646454,0.868054053420345,0.9258111405854436,0.28911677598953245,0.7747267581388901,0.8701227111103762
33.0,0.001,0.12465012556458094,0.8711508558481322,0.9276782995008904,0.29101423859596254,0.7767652356719342,0.8712338171703992
34.0,0.001,0.12429071952061481,0.8707169415943627,0.9274130777635823,0.29132750511169436,0.7730827366506636,0.8690662984334068
35.0,0.001,0.12908750661166318,0.8690907081904925,0.9264091621411982,0.2941681492328644,0.7709004305567626,0.8670683571568892
36.0,0.001,0.12772808525576648,0.8702418809948044,0.9271199952083669,0.30507825016975404,0.7605480474162537,0.861286378128562
37.0,0.001,0.1292246295026986,0.8673105101189331,0.9253836947015014,0.30184282541275026,0.7651186392217323,0.8645161593211241
38.0,0.001,0.12409100166286331,0.8724079700007552,0.9283337093250775,0.2891984963417053,0.7747785999046295,0.870259453717981
39.0,0.001,0.12360481138688972,0.8744568372445382,0.9298350246064399,0.29886114716529844,0.7655007964777351,0.8642688845846057
40.0,0.001,0.12616123154938938,0.8722497785736077,0.9283601302016886,0.29675565123558045,0.7623292458728719,0.8618689438915239
41.0,0.001,0.13031941034707678,0.8690884923492781,0.9264756013266021,0.29914934635162355,0.7551970644599677,0.8571970461577004
42.0,0.001,0.1264341752572232,0.8719712582350072,0.9283428767194956,0.2902531218528748,0.7722943924680236,0.8684411274088996
43.0,0.001,0.13033723886831697,0.8665799535705782,0.9251350881085397,0.3047797966003418,0.7630132565689276,0.8630147211177261
44.0,0.001,0.13018742946975204,0.8667053943222645,0.925124709156415,0.29812686204910277,0.7700561177524466,0.8676271234437718
45.0,0.001,0.12488890329757368,0.8727643953650165,0.9287739034725281,0.29093153834342955,0.7723064082701049,0.868622738485418
46.0,0.001,0.11909580225326928,0.876819227502034,0.9309807123352392,0.2878942501544952,0.7765401509831126,0.8712765557876727
47.0,0.001,0.11882135097879962,0.8773818512591627,0.9313466070577738,0.29206478238105776,0.7756679634517638,0.8710835492845959
48.0,0.001,0.11718785263687731,0.8786176039810676,0.9320707810102365,0.29293124794960024,0.7780177712214266,0.872546620367088
49.0,0.001,0.11499518215297216,0.8800462312510021,0.9328966059558933,0.2938075816631317,0.7721754895254367,0.8687852631333335
50.0,0.001,0.11329606328024922,0.8825310207317402,0.9343746608993121,0.296647789478302,0.7631348791499558,0.8629164917300106
51.0,0.001,0.11228542087307895,0.8825550771360715,0.9344393299337953,0.28721083998680114,0.7697442913103274,0.8668362749412358
